year,quarter,department,courseNumber,courseCode,instructors,a,b,c,d,f,p,np,w,gpaAvg
2014-15,Fall,ENGRMAE,252,19560,"KULINSKY, L.",20,16,4,0,0,0,0,1,3.39
2014-15,Fall,ENGRMAE,254,19570,"ATLURI, S.",30,0,0,0,0,0,0,0,4
2014-15,Fall,ENGRMAE,270A,19580,"SAJJADI KIA, S.",17,7,0,1,0,0,0,0,3.56
2014-15,Fall,ENGRMAE,295,19655,"RUPERT, T.",9,2,0,0,0,0,0,0,3.76
2014-15,Fall,PHARM,254,94100,"EHLERT, F.",11,0,0,0,0,0,0,0,3.95
2014-15,Fall,PHARM,298,94400,"ABBOTT, G.",17,0,0,0,0,0,0,0,4
2014-15,Fall,PHARM,299,94490,"EHLERT, F.",15,2,0,0,0,0,0,0,3.87
2014-15,Fall,M&MG,230,92745,"GOLUB, S.; WALSH, C.",13,0,0,0,0,0,0,0,3.95
2014-15,Fall,MOL BIO,204,10880,"LUECKE, H.; MCPHERSON, A.; TSAI, S.",30,16,1,0,0,0,0,0,3.53
2014-15,Fall,MOL BIO,250,10950,"CUMSKY, M.",17,0,0,0,0,0,0,0,4
2014-15,Fall,MOL BIO,250L,10952,"CUMSKY, M.",13,4,0,0,0,0,0,0,3.77
2014-15,Fall,MOL BIO,399,10990,"CUMSKY, M.",14,2,0,0,0,0,0,0,3.89
2014-15,Fall,MUSIC,201,04680,"BAUER, A.",6,5,0,0,0,0,0,0,3.49
2014-15,Fall,NET SYS,201,37600,"LEVORATO, M.",8,8,0,0,0,0,0,0,3.58
2014-15,Fall,NEURBIO,206,11305,"CRAMER, K.; GUZOWSKI, J.; BLURTON-JONES, M.",19,0,0,0,0,0,0,0,3.97
2014-15,Fall,NEURBIO,208A,11310,"STRIEDTER, G.; FROSTIG, R.",6,5,0,0,0,0,0,0,3.52
2014-15,Fall,NEURBIO,235,11320,"WOOD, M.; GREEN, K.; BUSCIGLIO, J.",15,0,0,0,0,0,0,0,4
2014-15,Fall,NEURBIO,399,11391,"WOOD, M.; GREEN, K.; BUSCIGLIO, J.",13,0,0,0,0,0,0,0,4
2014-15,Fall,NUR SCI,210,88200,"DECK, K.",15,0,0,0,0,0,0,0,4
2014-15,Fall,NUR SCI,225B,88215,"PHILLIPS, S.",14,0,0,0,0,0,0,0,3.91
2014-15,Fall,NUR SCI,230,88220,"HANEY, B.",15,0,0,0,0,0,0,0,3.86
2014-15,Fall,NUR SCI,230L,88225,"TISO, S.",15,0,0,0,0,0,0,0,3.98
2014-15,Fall,NUR SCI,270,88240,"YAMAOKA, C.",12,0,0,0,0,0,0,0,3.95
2014-15,Fall,NUR SCI,282,88242,"MONTGOMERY, E.; HOLMAN, E.",13,3,0,0,0,0,0,0,3.81
2014-15,Fall,NUR SCI,284,88245,"EVANGELISTA, L.",15,1,0,0,0,0,0,0,3.94
2014-15,Fall,PHRMSCI,223,88695,"LUPTAK, A.; SPITALE, R.",7,4,0,0,0,0,0,0,3.66
2014-15,Fall,PHRMSCI,298,88750,"SPITALE, R.",14,0,0,0,0,0,0,0,4
2014-15,Fall,PHYSICS,206,48405,"RUTLEDGE, J.",9,1,0,0,0,0,0,0,3.9
2014-15,Fall,PHYSICS,211,48420,"CHANAN, G.",5,15,0,0,0,0,0,0,3.28
2014-15,Fall,PHYSICS,212A,48425,"CASPER, D.",15,2,0,0,0,0,0,0,3.87
2014-15,Fall,PHYSICS,215A,48430,"HAMBER, H.",17,7,0,0,0,0,0,0,3.67
2014-15,Fall,PHYSICS,230A,48455,"ALLARD, J.",12,0,0,0,0,0,0,0,3.98
2014-15,Fall,PHYSICS,238A,48485,"PARAMESWARAN, S.",14,5,0,0,0,0,0,0,3.72
2014-15,Fall,PP&D,202,53300,"BOLLENS, S.",39,4,0,0,0,0,0,0,3.75
2014-15,Fall,PP&D,214,53390,"BASOLO, M.",27,8,0,0,0,0,0,0,3.65
2014-15,Fall,PP&D,221,53435,"FELDMAN, D.",33,7,0,0,0,0,0,0,3.73
2014-15,Fall,PP&D,231,53450,"HOUSTON, J.",19,5,0,0,0,0,0,0,3.74
2014-15,Fall,PP&D,237,53460,"TITA, G.",22,1,0,0,0,0,0,0,3.92
2014-15,Fall,PP&D,246,53495,"BASOLO, M.",18,0,0,0,0,0,0,0,3.98
2014-15,Fall,PP&D,283,53540,"PIPKIN, S.",20,11,0,0,1,0,0,0,3.51
2014-15,Fall,PP&D,292,53600,"CHEW, K.",8,2,0,0,0,0,0,0,3.83
2014-15,Fall,PP&D,294A,53610,"RUANE, M.",10,0,0,0,0,0,0,0,4
2014-15,Fall,POL SCI,219,67808,"PHOENIX, D.",11,0,0,0,0,0,0,0,4
2014-15,Fall,PSY BEH,P209A,54510,"SILVER, R.",11,0,0,0,0,0,0,0,3.95
2014-15,Fall,PSY BEH,P264A,54590,"PRAUSE, J.",13,3,0,0,0,0,0,0,3.76
2014-15,Fall,PSY BEH,P275,54635,"CHENG, J.",12,3,0,0,0,0,0,0,3.76
2014-15,Fall,PUBHLTH,200,89750,"OGUNSEITAN, O.",14,7,0,0,0,0,0,0,3.65
2014-15,Fall,PUBHLTH,206,89770,"TIMBERLAKE, D.",13,11,1,0,0,0,0,0,3.48
2014-15,Fall,PUBHLTH,242,89780,"SPARKS, L.",10,4,0,0,0,0,0,0,3.63
2014-15,Fall,PUBHLTH,244,89790,"LAKON, C.",21,4,0,0,0,0,0,0,3.8
2014-15,Fall,SOCECOL,200,50510,"BRUCKNER, T.",26,5,0,0,0,0,0,0,3.77
2014-15,Fall,SOCECOL,264A,50550,"DALTON, T.",34,0,0,0,0,0,0,0,4
2014-15,Fall,SOCIOL,202A,69700,"HIRONAKA, A.",19,0,0,0,0,0,0,0,4
2014-15,Fall,SOCIOL,210A,69710,"MEYER, D.",12,4,0,0,0,0,0,0,3.62
2014-15,Fall,SOCIOL,226A,69740,"BEAN, F.; FEFFERMAN, A.",23,1,0,0,0,0,0,0,3.83
2014-15,Fall,SOCIOL,229,69755,"SCHOFER, E.",19,0,0,0,0,0,0,0,3.95
2014-15,Fall,SOCIOL,239,69790,"HIRONAKA, A.",14,0,0,0,0,0,0,0,4
2014-15,Fall,SOCIOL,262A,69820,"BROWN, S.",18,0,0,0,0,0,0,0,3.97
2014-15,Fall,SOCIOL,279,69840,"SNOW, D.; BAILEY, S.",10,0,0,0,0,0,0,0,3.88
2014-15,Fall,STATS,200A,37900,"YU, Y.",20,17,0,0,0,0,0,0,3.54
2014-15,Fall,STATS,201,37910,"HANCOCK, S.",16,18,0,0,0,0,0,0,3.56
2014-15,Fall,STATS,210,37930,"UTTS, J.",27,11,0,0,0,0,0,0,3.68
2014-15,Fall,STATS,230,37950,"YU, Y.",10,8,0,0,0,0,0,0,3.56
2014-15,Fall,TOX,298A,91390,"LUDERER, U.",10,0,0,0,0,0,0,0,4
2014-15,Fall,VIS STD,295,32520,"PERLMAN, A.",14,0,0,0,0,0,0,0,4
2014-15,Winter,ANATOMY,227B,90350,"LYON, D.",21,0,0,0,0,0,0,0,4
2014-15,Winter,ANATOMY,230,90355,"CUMMINGS, B.; GOLUB, S.",12,3,0,0,0,0,0,0,3.76
2014-15,Winter,ANTHRO,202B,60800,"MARCUS, G.",10,0,0,0,0,0,0,0,4
2014-15,Winter,ANTHRO,204A,60805,"OLSON, V.",10,0,0,0,0,0,0,0,4
2014-15,Winter,ANTHRO,212A,60830,"OLSON, V.",10,0,0,0,0,0,0,0,4
2014-15,Winter,ANTHRO,250B,60857,"BOELLSTORFF, T.",10,0,0,0,0,0,0,0,3.97
2014-15,Winter,ANTHRO,289,60860,"MURPHY, K.",12,0,0,0,0,0,0,0,4
2014-15,Winter,ANTHRO,290,60922,"MAURER, W.",11,0,0,0,0,0,0,0,4
2014-15,Winter,ART,215,01615,"CARSON, J.",17,0,0,0,0,0,0,0,4
2014-15,Winter,ART,230,01634,"PASTOR, J.",10,0,0,0,0,0,0,0,4
2014-15,Winter,ART,263,01702,"MARTINEZ, D.",10,0,0,0,0,0,0,0,4
2014-15,Winter,BME,211,14380,"HUI, E.",10,0,0,0,0,0,0,0,3.91
2014-15,Winter,BME,221,14400,"GROSBERG, A.",5,26,1,0,0,0,0,0,3.16
2014-15,Winter,BME,230B,14420,"KRUGGEL, F.",20,14,0,0,0,0,0,0,3.57
2014-15,Winter,BME,260,14440,"LEE, A.",10,6,0,0,0,0,0,0,3.63
2014-15,Winter,ENGRMSE,205,19920,"RAGAN, R.",14,13,0,0,0,0,0,2,3.53
2014-15,Winter,CBEMS,210,15370,"NGUYEN, H.",10,22,0,0,0,0,0,0,3.36
2014-15,Winter,CBEMS,219,15380,"NGUYEN, H.",13,0,0,0,0,0,0,0,3.89
2014-15,Winter,CBEMS,220,15390,"MOHRAZ, A.",7,22,0,0,0,0,0,3,3.18
2014-15,Winter,CBEMS,224,15400,"DIGMAN, M.",12,1,0,0,0,0,0,0,3.92
2014-15,Winter,ENGRMSE,265,19980,"EARTHMAN, J.",12,16,0,0,0,0,0,0,3.43
2014-15,Winter,CHEM,202,41401,"VAN VRANKEN, D.",17,17,0,0,1,0,0,0,3.41
2014-15,Winter,CHEM,204,41410,"VANDERWAL, C.",12,14,0,0,1,0,0,0,3.33
2014-15,Winter,CHEM,219,41426,"PRESCHER, J.",13,13,0,0,0,0,0,0,3.54
2014-15,Winter,CHEM,231B,41460,"MANDELSHTAM, V.",12,8,0,0,0,0,0,0,3.47
2014-15,Winter,CHEM,232A,41470,"ANDRICIOAEI, I.",17,11,0,0,0,0,0,0,3.62
2014-15,Winter,CHEM,243,41480,"NIZKORODOV, S.",10,2,0,0,0,0,0,0,3.78
2014-15,Winter,CHEM,248,41498,"ARDO, S.",18,7,0,0,0,0,0,0,3.66
2014-15,Winter,CHEM,263,41508,"LAW, M.",12,11,0,0,0,0,0,0,3.54
2014-15,Winter,CHEM,280,41682,"VANDERWAL, C.",11,0,0,0,0,0,0,0,4
2014-15,Winter,CHEM,290,41750,"RYCHNOVSKY, S.",101,0,0,0,0,0,0,0,4
2014-15,Winter,CHEM,290,41752,"MURRAY, C.",31,0,0,0,0,0,0,0,4
2014-15,Winter,CHEM,290,41754,"YANG, J.",43,0,0,0,0,0,0,0,4
2014-15,Winter,CHEM,291,41882,"VANDERWAL, C.",11,0,0,0,0,0,0,0,4
2014-15,Winter,CHEM,292,41900,"VANDERWAL, C.",86,0,0,0,0,0,0,0,4
2014-15,Winter,ENGRCEE,224A,17420,"SAPHORES, J.",16,7,0,0,0,0,0,0,3.6
2014-15,Winter,ENGRCEE,226A,17440,"JIN, W.",11,10,0,0,0,0,0,0,3.47
2014-15,Winter,ENGRCEE,228A,17460,"MC NALLY, M.",13,6,0,0,0,0,0,0,3.68
2014-15,Winter,ENGRCEE,243,17480,"MOSALLAM, A.",17,6,1,0,0,0,0,0,3.64
2014-15,Winter,ENGRCEE,249,17500,"NAEIM, F.",7,18,4,0,0,0,0,0,3.13
2014-15,Winter,ENGRCEE,254,17520,"ABO-SHADI, N.",15,7,2,1,0,0,0,0,3.43
2014-15,Winter,ENGRCEE,263,17560,"OLSON, B.",8,3,0,0,0,0,0,0,3.67
2014-15,Winter,ENGRCEE,265,17580,"ROSSO, D.; GOCKE, T.",24,8,0,0,0,0,0,0,3.71
2014-15,Winter,ENGRCEE,273,17600,"AGHAKOUCHAK, A.; MAZDIYASNI, O.",31,1,0,0,0,0,0,0,3.9
2014-15,Winter,ENGRCEE,274,17605,"AGHAKOUCHAK, A.",25,0,0,0,0,0,0,0,3.95
2014-15,Winter,ENGRCEE,278,17620,"DAVIS, K.; SAFAIE, A.",19,5,0,0,0,0,0,0,3.75
2014-15,Winter,ENGRCEE,295,17670,"DAVIS, K.",32,0,0,0,0,0,0,0,4
2014-15,Winter,ENGRCEE,295,17680,"LEMNITZER, A.",26,0,0,0,0,0,0,0,4
2014-15,Winter,ENGRCEE,298,17880,"GRANT, S.",10,1,0,0,0,0,0,0,3.83
2014-15,Winter,PSYCH,203D,68815,"D'ZMURA, T.",13,0,0,0,0,0,0,0,4
2014-15,Winter,PSYCH,205B,68825,"CHUBB, C.; WRIGHT, C.",14,3,0,0,0,0,0,0,3.75
2014-15,Winter,PSYCH,210B,68835,"KRICHMAR, J.; TRUEBLOOD, J.",16,0,0,0,0,0,0,0,3.98
2014-15,Winter,PSYCH,239,68865,"PEARL, L.; STEYVERS, M.",8,1,1,0,0,0,0,0,3.67
2014-15,Winter,COMPSCI,201,34810,"JARECKI, S.",8,3,0,0,0,0,0,0,3.62
2014-15,Winter,COMPSCI,203,34820,"TSUDIK, G.",6,6,0,0,0,0,0,0,3.45
2014-15,Winter,COMPSCI,212,34840,"JAIN, R.",13,5,0,0,0,0,0,0,3.74
2014-15,Winter,COMPSCI,221,34850,"LOPES, C.",45,1,0,0,0,0,0,0,3.91
2014-15,Winter,COMPSCI,230,34870,"SCHERSON, I.",33,16,0,0,0,0,0,0,3.66
2014-15,Winter,COMPSCI,233,34880,"EL ZARKI, M.",3,5,2,1,0,0,0,0,2.96
2014-15,Winter,COMPSCI,236,34890,"LEVORATO, M.",9,4,0,0,0,0,0,0,3.72
2014-15,Winter,COMPSCI,241,34900,"FRANZ, M.",24,0,0,0,0,0,0,0,3.95
2014-15,Winter,COMPSCI,253,34930,"LOPES, C.",22,2,0,0,1,0,0,0,3.74
2014-15,Winter,COMPSCI,260,34950,"DILLENCOURT, M.",32,20,1,0,0,0,0,0,3.59
2014-15,Winter,COMPSCI,273A,34980,"IHLER, A.; YANG, S.",91,30,0,0,2,0,0,0,3.62
2014-15,Winter,COMPSCI,274C,34990,"BALDI, P.",14,19,0,0,0,0,0,0,3.39
2014-15,Winter,CRM/LAW,C201,52400,"SYKES, B.",17,1,0,0,0,0,0,0,3.94
2014-15,Winter,CRM/LAW,C213,52430,"PONTELL, H.",40,12,2,0,0,0,0,0,3.74
2014-15,Winter,CRM/LAW,C216,52440,"CURRIE, E.",45,8,0,0,0,0,0,0,3.81
2014-15,Winter,CRM/LAW,C218,52450,"DALTON, T.; TITA, G.",60,3,0,0,0,0,0,0,3.89
2014-15,Winter,CRM/LAW,C224,52470,"GILMORE, S.",56,7,0,0,0,0,0,0,3.87
2014-15,Winter,CRM/LAW,C275,52521,"TALESH, S.",10,0,0,0,0,0,0,0,3.94
2014-15,Winter,DANCE,201,02563,"SHARP, K.",12,0,0,0,0,0,0,0,3.98
2014-15,Winter,DANCE,222,02570,"TERRICCIANO, A.",10,0,0,0,0,0,0,0,4
2014-15,Winter,DANCE,281,02640,"CRAWFORD, J.",10,0,0,0,0,0,0,0,4
2014-15,Winter,DEV BIO,232,08850,"BARDWELL, L.; GROSS, S.",10,3,0,0,0,0,0,0,3.82
2014-15,Winter,DRAMA,203,03632,"KATZ, M.",11,0,0,0,0,0,0,0,4
2014-15,Winter,DRAMA,206,03640,"BASSHAM, C.; THOMPSON, P.",21,4,0,0,0,4,0,0,3.83
2014-15,Winter,DRAMA,219,03660,"BUSBY, D.",10,0,0,0,0,0,0,0,4
2014-15,Winter,DRAMA,219,03662,"SIMON, E.",13,0,0,0,0,0,0,0,4
2014-15,Winter,DRAMA,219,03663,"MANIUTIU, M.",16,0,0,0,0,0,0,0,4
2014-15,Winter,DRAMA,240,03735,"MANIUTIU, M.; BUSBY, D.",13,0,0,0,0,0,0,0,4
2014-15,Winter,DRAMA,251B,03738,"DURBIN, H.",12,0,0,0,0,0,0,0,3.98
2014-15,Winter,DRAMA,259,03780,"OLIVIERI, V.; SMITH, J.",21,0,0,0,0,0,0,0,4
2014-15,Winter,DRAMA,262,03790,"ALCARAZ, L.",10,3,0,0,0,0,0,0,3.72
2014-15,Winter,EARTHSS,224,42600,"MARTINY, A.",14,2,0,0,1,0,0,0,3.65
2014-15,Winter,EARTHSS,228,42620,"MAGNUSDOTTIR, G.",9,6,0,0,0,0,0,0,3.64
2014-15,Winter,EARTHSS,266,42640,"RANDERSON, J.",13,1,0,0,1,0,0,0,3.67
2014-15,Winter,ECO EVO,204,09200,"TRESEDER, K.; HUXMAN, T.",26,0,0,0,0,0,0,0,4
2014-15,Winter,ECO EVO,399,09990,"HAWKINS, B.",25,0,0,0,0,0,0,0,4
2014-15,Winter,ECON,210B,62505,"CARVALHO, J.",16,10,0,0,0,0,0,0,3.65
2014-15,Winter,ECON,210E,62510,"BRANCH, W.",8,10,0,0,0,0,0,0,3.34
2014-15,Winter,ECON,220B,62515,"BROWNSTONE, D.",15,11,0,0,0,0,0,0,3.52
2014-15,Winter,ECON,243A,62525,"MCBRIDE, M.",7,2,0,0,0,0,0,1,3.84
2014-15,Winter,ECON,249,62530,"BITLER, M.",6,5,0,0,0,0,0,0,3.52
2014-15,Winter,ECON,260B,62550,"ROCHETEAU, G.",10,0,0,0,0,0,0,0,3.97
2014-15,Winter,ECON,269,62555,"MILANI, F.",9,1,0,0,0,0,0,0,3.84
2014-15,Winter,EDUC,283A,12540,"SENGUPTA-IRVIN, T.",16,0,0,0,0,0,0,0,3.98
2014-15,Winter,EDUC,285,12550,"JAEGGI, S.",13,3,0,0,0,0,0,0,3.85
2014-15,Winter,EDUC,288B,12570,"FARKAS, G.; REIMER, L.",8,7,0,0,0,0,0,0,3.53
2014-15,Winter,EDUC,304,12785,"TOMA, S.",33,0,0,0,0,0,0,0,4
2014-15,Winter,EDUC,304,12786,"TOMA, S.",30,1,0,0,0,0,0,0,3.98
2014-15,Winter,EDUC,322B,12832,"HENRY, V.",31,1,0,0,0,0,0,0,3.94
2014-15,Winter,EDUC,322B,12834,"STONE, J.",34,4,0,0,0,0,0,0,3.81
2014-15,Winter,EDUC,324,12840,"STONE, J.",30,2,0,0,0,0,0,0,3.83
2014-15,Winter,EDUC,324,12841,"GUILFOYLE, S.",34,4,0,0,0,0,0,0,3.89
2014-15,Winter,EDUC,350,12930,"STOUT, D.",78,4,0,0,0,0,0,0,3.9
2014-15,Winter,EECS,202B,18600,"SU, M.; GULSEN, G.",9,1,0,0,0,0,0,0,3.84
2014-15,Winter,EECS,211,18610,"AL FARUQUE, M.",37,36,0,0,0,0,0,1,3.54
2014-15,Winter,EECS,221,18625,"SHEU, P.",34,17,0,0,0,0,0,0,3.66
2014-15,Winter,EECS,221,18630,"CHANDRAMOWLISH, A.",23,7,0,0,0,0,0,0,3.7
2014-15,Winter,EECS,229,18635,"KURDAHI, F.",13,3,0,0,0,0,0,1,3.81
2014-15,Winter,EECS,230,18640,"BAGHERZADEH, N.",21,7,0,0,0,0,0,0,3.73
2014-15,Winter,EECS,241B,18650,"AYANOGLU, E.; DAVASLIOGLU, K.",10,4,0,0,0,0,0,0,3.74
2014-15,Winter,EECS,261A,18665,"YOUSEFIZADEH, H.",6,6,1,0,0,0,0,3,3.32
2014-15,Winter,EECS,267A,18670,"SMEDLEY, K.; WU, B.; NADERI, R.",5,18,4,1,0,0,0,1,2.92
2014-15,Winter,EECS,270B,18675,"HEYDARI, P.; NAZARI, P.",6,30,0,0,0,0,0,0,3.28
2014-15,Winter,EECS,270C,18690,"GOMEZ, R.",8,7,0,0,0,0,0,0,3.53
2014-15,Winter,EECS,280A,18700,"TSAI, C.",38,6,0,0,1,0,0,0,3.72
2014-15,Winter,EECS,282,18705,"DE FLAVIIS, F.",13,3,0,0,0,0,0,0,3.81
2014-15,Winter,EECS,285A,18710,"BOYRAZ, O.",12,11,1,0,1,0,0,1,3.31
2014-15,Winter,ENGLISH,210,23800,"CARLSON, R.",15,0,0,0,0,0,0,0,4
2014-15,Winter,ENGLISH,210,23803,"DAVIS, R.",10,0,1,0,0,0,0,0,3.79
2014-15,Winter,ENGLISH,210,23804,"GODDEN, R.",11,0,0,0,0,0,0,0,3.84
2014-15,Winter,ENGLISH,210,23806,"HENDERSON, A.",10,0,0,0,0,0,0,0,4
2014-15,Winter,EPIDEM,275,91653,"ANTON-CULVER, H.; ZIOGAS, A.",10,0,0,0,0,0,0,0,4
2014-15,Winter,MGMT EP,201A,39302,"SCOTT, C.",28,10,5,0,0,0,0,0,3.49
2014-15,Winter,MGMT EP,203A,39303,"PINCUS, M.",27,16,0,0,0,0,0,0,3.64
2014-15,Winter,MGMT EP,204B,39304,"NAVARRO, P.",28,16,0,0,0,0,0,0,3.62
2014-15,Winter,MGMT EP,210,39313,"BROMILEY, P.",21,22,0,0,0,0,0,0,3.49
2014-15,Winter,MGMT FE,201A,39324,"SO, K.",14,21,2,0,0,0,0,0,3.39
2014-15,Winter,MGMT FE,201A,39332,"SO, K.",26,13,1,0,0,0,0,0,3.66
2014-15,Winter,MGMT FE,203A,39333,"FRANKE, N.",21,17,0,0,0,0,0,0,3.57
2014-15,Winter,MGMT FE,203A,39334,"FRANKE, N.",25,16,0,0,0,0,0,0,3.6
2014-15,Winter,MGMT FE,206,39338,"DANIEL, K.",27,16,0,0,0,0,0,0,3.63
2014-15,Winter,MGMT FE,207,39339,"XIN, M.",18,22,0,0,0,0,0,0,3.53
2014-15,Winter,MGMT FE,208,39344,"MURPHY, K.",22,31,1,0,0,0,0,0,3.36
2014-15,Winter,MGMT FE,209A,39348,"SCHWARZ, C.",23,30,2,0,0,0,0,0,3.42
2014-15,Winter,MGMT FE,213,39353,"CHANDLER, R.",21,11,0,0,0,0,0,0,3.63
2014-15,Winter,MGMT FE,225,39363,"BAUMAN, C.",36,2,0,0,0,0,0,0,3.81
2014-15,Winter,MGMT FE,231B,39368,"NEKRASOV, A.",17,0,0,0,0,0,0,0,3.86
2014-15,Winter,MGMT FE,257,39381,"PIROUZ, R.",15,11,0,0,0,0,0,0,3.6
2014-15,Winter,MGMT FE,259,39385,"BAMOSSY, G.",10,14,1,0,0,0,0,0,3.42
2014-15,Winter,MGMT FE,281,39389,"YIN, S.",21,12,0,1,0,0,0,0,3.54
2014-15,Winter,MGMT FE,290,39394,"PADERNACHT, S.",24,0,0,0,0,0,0,0,3.93
2014-15,Winter,MGMT FE,290,39398,"COOKE, S.",13,1,0,0,0,0,0,0,3.76
2014-15,Winter,MGMT FE,290,39400,"DANIEL, K.",18,3,0,0,0,0,0,0,3.77
2014-15,Winter,MGMT FE,290,39401,"EUSEY, S.",17,16,0,0,0,0,0,0,3.54
2014-15,Winter,MGMT FE,290,39410,"BARRON, L.",18,17,0,0,0,0,0,0,3.51
2014-15,Winter,MGMT FE,295A,39419,"PILAFIDIS, E.; HERNANDEZ, W.",29,13,0,0,0,0,0,0,3.67
2014-15,Winter,MGMT FE,298,39425,"PILAFIDIS, E.",30,0,0,0,0,0,0,0,3.89
2014-15,Winter,GEN&SEX,200A,25500,"SAMEH, C.",10,0,0,0,0,0,0,0,4
2014-15,Winter,MGMT HC,201A,39460,"SCOTT, C.",18,10,4,0,0,0,0,0,3.43
2014-15,Winter,MGMT HC,204A,39462,"FELDSTEIN, P.",17,14,2,0,0,0,0,0,3.43
2014-15,Winter,MGMT HC,207,39464,"DEWAN, S.",18,13,0,0,0,0,0,0,3.6
2014-15,Winter,MGMT HC,210,39466,"WIERSEMA, M.",13,18,0,0,0,0,0,0,3.45
2014-15,Winter,MGMT HC,295,39468,"FELDSTEIN, P.",31,0,0,0,0,0,0,0,4
2014-15,Winter,IN4MATX,203,37310,"NARDI, B.",13,1,0,0,0,0,0,0,3.84
2014-15,Winter,IN4MATX,209S,37330,"CHEN, Y.",28,1,0,0,0,0,0,0,3.96
2014-15,Winter,IN4MATX,212,37340,"LOPES, C.",20,0,1,0,1,0,0,0,3.71
2014-15,Winter,IN4MATX,214,37350,"RICHARDSON, D.",5,5,0,0,0,0,0,0,3.44
2014-15,Winter,IN4MATX,225,37360,"LOPES, C.",43,3,1,0,0,0,0,0,3.84
2014-15,Winter,IN4MATX,242,37390,"TANENBAUM, T.",20,0,0,0,0,0,0,0,3.96
2014-15,Winter,MGMTMBA,202,38515,"OKHUYSEN, G.",20,34,0,0,0,0,0,0,3.32
2014-15,Winter,MGMTMBA,202,38516,"OKHUYSEN, G.",18,33,0,0,0,0,0,0,3.33
2014-15,Winter,MGMTMBA,203B,38525,"SHANTHIKUMAR, D.",14,13,3,0,0,0,0,0,3.46
2014-15,Winter,MGMTMBA,203B,38526,"SHANTHIKUMAR, D.",26,25,3,0,0,0,0,0,3.44
2014-15,Winter,MGMTMBA,204A,38530,"ALPERT, A.",41,12,0,0,0,0,0,0,3.75
2014-15,Winter,MGMTMBA,204A,38531,"ALPERT, A.",38,12,0,0,0,0,0,0,3.77
2014-15,Winter,MGMTMBA,204B,38540,"NAVARRO, P.",16,6,0,0,0,0,0,0,3.73
2014-15,Winter,MGMTMBA,207,38550,"XIN, M.",25,27,0,0,0,0,0,0,3.54
2014-15,Winter,MGMTMBA,207,38551,"XIN, M.",26,29,0,0,0,0,0,0,3.56
2014-15,Winter,MGMTMBA,209B,38628,"HUANG, C.",23,10,0,0,0,0,0,0,3.61
2014-15,Winter,MGMTMBA,213,38634,"CHANDLER, R.",21,5,0,0,0,0,0,0,3.74
2014-15,Winter,MGMTMBA,218,38636,"ZHANG, Y.",18,1,0,0,0,0,0,0,3.82
2014-15,Winter,MGMTMBA,225,38638,"BAUMAN, C.",39,3,0,0,0,0,0,0,3.81
2014-15,Winter,MGMTMBA,246D,38751,"NEEDHAM, R.",28,0,0,0,0,0,0,0,3.96
2014-15,Winter,MGMTMBA,257,38755,"PIROUZ, R.",11,9,0,0,0,0,0,0,3.58
2014-15,Winter,MGMTMBA,283,38756,"EPPEL, T.",19,10,0,0,0,0,0,0,3.68
2014-15,Winter,MGMTMBA,290,38761,"BARRON, L.",18,4,0,0,0,0,0,0,3.78
2014-15,Winter,MGMTMBA,290,38766,"JAY, J.",28,11,0,0,0,0,0,0,3.65
2014-15,Winter,MGMTMBA,290,38768,"HO, J.",20,0,0,0,0,0,0,0,3.9
2014-15,Winter,MGMTMBA,290,38771,"TRAINOR, H.",8,2,0,0,0,0,0,0,3.8
2014-15,Winter,MGMTMBA,290,38772,"JACOBSON, M.",27,6,0,0,0,0,0,0,3.72
2014-15,Winter,MGMTMBA,290,39106,"KATHURIA, R.",28,5,0,0,0,0,0,0,3.67
2014-15,Winter,MGMTMBA,292,38769,"KEPLER, S.",35,7,0,0,0,0,0,0,3.83
2014-15,Winter,MGMTMBA,298,38773,"BANIFATEMI, A.",11,0,0,0,0,0,0,0,3.81
2014-15,Winter,MPAC,234,39183,"PINCUS, M.",11,2,0,0,0,0,0,0,3.82
2014-15,Winter,MPAC,236,39196,"MILNER, S.",12,20,4,0,0,0,0,0,3.23
2014-15,Winter,MPAC,237,39191,"POWNALL, J.",48,30,0,0,0,0,0,0,3.6
2014-15,Winter,MPAC,290,39193,"WELLMEYER, P.",23,0,0,0,0,0,0,0,4
2014-15,Winter,MATH,205B,45500,"LI, S.; XU, H.",14,2,2,0,0,0,0,0,3.63
2014-15,Winter,MATH,206B,45510,"ISIK, M.; YU, M.",14,4,1,0,0,0,0,0,3.61
2014-15,Winter,MATH,210B,45520,"KRUPCHYK, K.",10,16,0,0,1,0,0,0,3.18
2014-15,Winter,MATH,220B,45540,"GORODETSKI, A.",14,12,1,0,0,0,0,0,3.42
2014-15,Winter,MATH,225B,45550,"NIE, Q.",12,0,0,0,0,0,0,0,3.95
2014-15,Winter,MATH,227B,45570,"NIE, Q.",11,2,0,0,0,0,0,0,3.82
2014-15,Winter,MATH,230B,45580,"KIM, C.",20,5,0,0,1,0,0,0,3.63
2014-15,Winter,MATH,270B,45680,"CRANSTON, M.",11,0,0,0,0,0,0,0,4
2014-15,Winter,MATH,290B,45760,"ZHAO, H.",10,1,0,0,0,0,0,0,3.94
2014-15,Winter,ENGRMAE,200B,19500,"LIU, F.",9,19,0,0,0,0,0,0,3.4
2014-15,Winter,ENGRMAE,212,19515,"MADOU, M.",9,17,3,0,0,0,0,1,3.23
