year,quarter,department,courseNumber,courseCode,instructors,a,b,c,d,f,p,np,w,gpaAvg
2019-20,Winter,MATH,9,44850,"CHEN, T.",23,22,2,0,1,0,0,0,3.45
2019-20,Winter,MATH,9,44860,"ERJAEE, G.",26,14,5,1,1,0,0,0,3.31
2019-20,Winter,MATH,10,44870,"CAO, S.",20,17,5,0,0,3,0,0,3.34
2019-20,Winter,MATH,13,44940,"PELAYO, R.",7,10,14,1,4,1,0,1,2.43
2019-20,Winter,MATH,13,44943,"NORTHRUP, S.",8,11,4,8,0,0,1,0,2.62
2019-20,Winter,MATH,13,44946,"FISCHBACHER, C.",13,16,1,0,0,0,1,0,3.38
2019-20,Winter,MATH,13,44949,"DONALDSON, N.",6,7,6,2,3,0,0,0,2.38
2019-20,Winter,MATH,13,44952,"ERJAEE, G.",16,8,2,0,1,0,0,0,3.37
2019-20,Winter,MATH,13,44957,"PELAYO, R.",15,6,12,1,4,0,0,0,2.69
2019-20,Winter,MATH,105B,44960,"YAN, H.",25,22,3,0,0,0,1,0,3.44
2019-20,Winter,MATH,105LB,44962,"YAN, H.",50,0,0,0,1,0,0,0,3.9
2019-20,Winter,MATH,105B,44963,"LEUNG, W.",17,18,1,0,0,0,0,0,3.39
2019-20,Winter,MATH,105LB,44965,"LEUNG, W.",27,4,3,0,2,0,0,0,3.52
2019-20,Winter,MATH,110A,44970,"WANG, D.",3,2,5,0,0,0,0,0,2.77
2019-20,Winter,MATH,110B,44975,"CHEN, L.",13,6,0,0,0,0,0,0,3.68
2019-20,Winter,MATH,112B,45012,"HEZARI, H.",12,26,8,1,0,0,0,0,3
2019-20,Winter,MATH,113B,45015,"WAN, F.",6,5,2,0,0,0,0,0,3.35
2019-20,Winter,MATH,120A,45030,"PANTANO, A.",30,28,8,6,1,0,0,1,3.08
2019-20,Winter,MATH,120A,45035,"IVANISVILI, P.",17,8,4,1,0,0,0,0,3.33
2019-20,Winter,MATH,120A,45037,"DELLACA, R.",12,8,8,1,2,0,0,1,2.74
2019-20,Winter,MATH,120B,45040,"KRAMER-MILLER, J.",5,7,8,3,0,0,0,0,2.61
2019-20,Winter,MATH,120B,45042,"PORTER, M.",17,23,13,0,0,0,0,0,3.05
2019-20,Winter,MATH,121A,45050,"PANTANO, A.",28,22,8,0,1,0,0,0,3.27
2019-20,Winter,MATH,121A,45055,"ROMAN, S.",9,12,8,6,1,0,0,0,2.64
2019-20,Winter,MATH,121B,45068,"DELLACA, R.",15,18,20,7,0,0,0,0,2.69
2019-20,Winter,MATH,121B,45070,"FIGOTIN, A.",4,2,4,6,1,0,0,0,2.12
2019-20,Winter,MATH,121B,45072,"FISCHBACHER, C.",19,12,7,3,0,0,0,0,3.1
2019-20,Winter,MATH,130A,45075,"FERBER, A.",26,21,5,0,0,0,0,0,3.36
2019-20,Winter,MATH,130A,45077,"MA, A.",20,16,3,4,1,0,1,0,3.11
2019-20,Winter,MATH,130A,45079,"MA, A.",16,10,4,1,1,0,0,0,3.22
2019-20,Winter,MATH,130B,45090,"SMITH, L.",24,22,5,2,1,0,0,1,3.2
2019-20,Winter,MATH,130B,45092,"CAO, S.",16,17,21,6,0,0,0,0,2.65
2019-20,Winter,MATH,133A,45100,"LUDWIG, J.",16,16,8,6,1,0,0,0,2.88
2019-20,Winter,MATH,133B,45102,"ABRAMOVICH, P.",35,9,4,0,1,0,0,0,3.55
2019-20,Winter,MATH,133B,45108,"SOLNA, K.",13,4,5,1,1,1,0,0,3.08
2019-20,Winter,MATH,140A,45110,"MOONEY, C.",10,10,2,0,0,0,0,0,3.39
2019-20,Winter,MATH,140A,45115,"KRUPCHYK, K.",20,23,12,0,0,1,0,0,3.11
2019-20,Winter,MATH,140A,45117,"ERJAEE, G.",23,11,2,0,2,0,0,0,3.37
2019-20,Winter,MATH,140B,45120,"FOREMAN, M.",9,16,7,2,0,0,0,0,2.99
2019-20,Winter,MATH,140B,45130,"SCHOEN, R.",26,35,0,0,0,0,0,0,3.27
2019-20,Winter,MATH,147,45150,"KRUPCHYK, K.",16,31,3,0,1,0,0,0,3.14
2019-20,Winter,MATH,161,45170,"DONALDSON, N.",9,14,10,5,1,0,0,0,2.66
2019-20,Winter,MATH,162A,45190,"LU, Z.",16,8,0,0,0,0,0,0,3.59
2019-20,Winter,MATH,173B,45200,"KRAMER-MILLER, J.",6,5,0,0,0,0,0,0,3.52
2019-20,Winter,MATH,175,45210,"FERBER, A.",13,6,2,0,0,0,0,0,3.47
2019-20,Winter,MATH,176,45220,"SAARI, D.",77,17,7,1,0,1,0,0,3.6
2019-20,Winter,MATH,180A,45260,"BARANOVSKY, V.",10,13,18,0,0,0,0,0,2.83
2019-20,Winter,ENGRMAE,30,17900,"LI, M.; FENG, S.; WU, Y.",52,37,35,7,4,0,0,2,2.98
2019-20,Winter,ENGRMAE,60,17920,"GAMERO CASTANO, M.",70,81,43,0,1,0,1,1,3.14
2019-20,Winter,ENGRMAE,80,17950,"RAMOS MUNOZ, E.",33,73,62,6,0,0,0,0,2.77
2019-20,Winter,ENGRMAE,93,18052,"KASSAS, Z.",10,0,0,0,0,0,0,0,4
2019-20,Winter,ENGRMAE,93,18053,"LARUE, J.",13,0,0,0,0,0,0,0,4
2019-20,Winter,ENGRMAE,93,18060,"RANGEL, R.",9,2,1,0,0,1,0,0,3.59
2019-20,Winter,ENGRMAE,93,18065,"WALTER, M.",47,3,0,0,0,0,0,0,3.89
2019-20,Winter,ENGRMAE,93,18066,"MCCARTHY, J.",11,0,0,0,0,0,0,0,4
2019-20,Winter,ENGRMAE,93,18067,"MCCARTHY, J.",23,2,0,0,0,0,0,0,3.92
2019-20,Winter,ENGRMAE,93,18068,"DUNN-RANKIN, D.",14,20,0,0,0,0,0,0,3.43
2019-20,Winter,ENGRMAE,93,18070,"WANG, Y.",11,0,0,0,0,0,0,0,4
2019-20,Winter,ENGRMAE,93,18071,"BROUWER, J.",32,0,0,0,0,0,0,0,4
2019-20,Winter,ENGRMAE,93,18072,"LARUE, J.; RAFIQUE, K.",20,0,0,0,0,0,0,0,3.91
2019-20,Winter,ENGRMAE,93,18075,"BUSWELL, N.; COPP, D.",23,3,0,0,0,0,0,0,3.86
2019-20,Winter,ENGRMAE,106,18200,"COPP, D.; CALLAGHAN, C.",33,20,4,0,0,0,0,0,3.44
2019-20,Winter,ENGRMAE,114,18210,"BROUWER, J.; ASGHARI, M.",8,29,8,0,0,0,0,0,2.94
2019-20,Winter,ENGRMAE,117,18215,"WANG, Y.; SEO, B.",69,67,7,1,2,0,0,0,3.36
2019-20,Winter,ENGRMAE,118,18220,"MUZIO, L.; TARROJA, B.",19,8,0,0,1,0,0,0,3.57
2019-20,Winter,ENGRMAE,130A,18225,"SIRIGNANO, W.; ZHU, Z.; ZHU, J.",21,39,45,8,0,0,0,1,2.6
2019-20,Winter,ENGRMAE,130B,18230,"KOSTER, T.; REZAEI, A.; OBIOLS SALES, O.",121,86,7,2,2,0,0,0,3.43
2019-20,Winter,ENGRMAE,146,18240,"MAGGIA, M.; MARTINEZ I CAN, I.",30,47,6,2,2,0,0,0,3.09
2019-20,Winter,ENGRMAE,147,18245,"JABBARI, F.; SUN, B.; DANIELIAN, S.",86,115,61,4,1,0,0,1,3.04
2019-20,Winter,ENGRMAE,151,18260,"WALTER, M.",58,75,13,0,0,0,0,1,3.32
2019-20,Winter,ENGRMAE,152,18270,"DIMAS, D.; SUH, Y.; SLEDGE, C.",60,52,11,0,0,0,0,0,3.38
2019-20,Winter,ENGRMAE,156,18280,"CAO, P.; MONTAZERI, K.; WANG, X.",98,16,1,0,1,0,0,0,3.77
2019-20,Winter,ENGRMAE,157,18285,"PERAZA HERNAND, E.; GEORGE, D.; LEE, J.",178,61,9,3,1,0,0,0,3.61
2019-20,Winter,ENGRMAE,158,18295,"LIEBECK, R.; KHALIFA, N.",77,3,4,0,1,0,0,0,3.82
2019-20,Winter,ENGRMAE,164,18305,"CARRERAS SOSPE, M.; FIROUZIAN, M.",19,19,2,0,1,0,0,0,3.26
2019-20,Winter,ENGRMAE,170,18315,"KASSAS, Z.; KHALIFE, J.",12,18,14,14,3,0,0,1,2.33
2019-20,Winter,ENGRMAE,172,18320,"BOBROW, J.; WU, J.",34,20,0,0,0,0,0,0,3.6
2019-20,Winter,ENGRMAE,175,18330,"TAHA, H.; DEB, D.; ELDESOUKEY, A.",47,16,7,10,3,0,0,0,3.07
2019-20,Winter,ENGRMAE,188,18340,"MCDONELL, V.; AHMADKHANLOU, F.",11,2,0,0,0,0,0,0,3.82
2019-20,Winter,ENGRMAE,189,18715,"TAHA, H.",11,2,0,0,0,0,0,0,3.85
2019-20,Winter,ENGRMAE,189,18716,"BROUWER, J.",11,0,0,0,0,0,0,0,4
2019-20,Winter,ENGRMAE,189,18718,"WANG, Y.; LIU, F.",10,1,0,0,0,0,0,0,3.88
2019-20,Winter,ENGRMAE,189,18720,"RANGEL, R.",12,2,0,0,0,0,1,0,3.77
2019-20,Winter,ENGRMAE,189,18727,"MCCARTHY, J.",13,1,0,0,0,0,0,0,3.93
2019-20,Winter,ENGRMAE,189,18730,"WANG, Y.",11,4,0,0,0,0,0,0,3.73
2019-20,Winter,ENGRMAE,195,18560,"WALTER, M.; BUSWELL, N.",143,18,1,0,0,0,1,0,3.86
2019-20,Winter,ENGRMAE,195,18870,"DOLAN, B.",16,2,0,0,0,0,0,0,3.89
2019-20,Winter,ENGRMAE,195,18873,"DABDUB, D.",13,2,0,0,0,0,0,0,3.85
2019-20,Winter,ENGRMAE,199,18903,"REINKENSMEYER, D.",10,0,0,0,0,0,0,0,4
2019-20,Winter,MUSIC,9,4005,"BAUER, A.",46,47,9,5,4,14,1,0,3.11
2019-20,Winter,MUSIC,10,4018,"GRIFFITT BEDEL, L.; COHN, M.",8,6,0,0,0,1,0,0,3.59
2019-20,Winter,MUSIC,15B,4022,"LINDSAY, E.; SHIRI, N.",6,4,3,1,2,1,0,0,2.71
2019-20,Winter,MUSIC,16B,4030,"HAMMEL, S.",8,10,3,0,3,0,0,0,2.75
2019-20,Winter,MUSIC,25,4037,"LINDSAY, E.",166,29,4,1,1,10,3,0,3.74
2019-20,Winter,MUSIC,40C,4040,"REARDON, C.",5,10,4,0,1,0,0,0,2.9
2019-20,Winter,MUSIC,41,4050,"GRIMES, N.; VARNER, M.",14,7,1,0,0,0,0,0,3.61
2019-20,Winter,MUSIC,51,4070,"UMEZAKI, K.",164,21,3,1,1,9,0,2,3.79
2019-20,Winter,MUSIC,82B,4260,"OMOUMI, H.",23,2,0,0,0,4,0,0,3.91
2019-20,Winter,MUSIC,155,4340,"GRIMES, N.; VAN HOOZEN, C.",12,4,2,0,0,0,0,0,3.49
2019-20,Winter,MUSIC,158B,4350,"BENNETT, F.",9,3,1,0,0,0,0,0,3.62
2019-20,Winter,MUSIC,160,4360,"TUCKER, S.; GHORBANI, A.",38,0,0,0,1,0,0,0,3.89
2019-20,Winter,MUSIC,161,4370,"MCKEOWN, K.",50,0,0,0,0,0,0,0,4
2019-20,Winter,MUSIC,164,4400,"TAYLOR, D.; FINNELL, B.; LIU, Y.",15,0,0,0,0,0,0,1,4
2019-20,Winter,MUSIC,171,4630,"MESSOLORAS, I.; GAVRIL, E.",31,4,1,0,0,5,1,1,3.78
2019-20,Winter,MUSIC,176,4650,"KOO, S.",38,0,1,0,0,0,0,0,3.95
2019-20,Winter,MUSIC,178,4710,"RODRIGUEZ, B.",21,0,0,0,0,0,0,0,4
2019-20,Winter,NUR SCI,112LB,88000,"AU, S.",13,33,4,0,0,0,0,0,3.2
2019-20,Winter,NUR SCI,114B,88006,"MOVIUS, M.",44,6,0,0,0,0,0,0,3.84
2019-20,Winter,NUR SCI,118B,88011,"KUMAR, S.",20,28,2,0,0,0,0,0,3.33
2019-20,Winter,NUR SCI,125,88015,"SHIN, S.",50,0,0,0,0,0,0,0,3.95
2019-20,Winter,NUR SCI,135,88030,"LEE, J.",50,0,0,0,0,0,0,0,4
2019-20,Winter,NUR SCI,150,88050,"BEST, N.",45,0,0,0,0,0,0,0,3.97
2019-20,Winter,NUR SCI,160,88100,"BENDER, M.",44,1,0,0,0,0,0,0,3.98
2019-20,Winter,NUR SCI,179AW,88135,"RAHMANI, A.; GUO, Y.",45,0,0,0,0,0,0,0,4
2019-20,Winter,PERSIAN,1B,30250,"KIAN, S.",13,0,0,0,0,1,0,0,4
2019-20,Winter,PHRMSCI,42,88520,"JAFARI, M.; SU, J.",246,1,0,0,0,3,0,0,4
2019-20,Winter,PHRMSCI,90,88530,"SCHRINER, S.",29,0,0,0,0,0,0,0,3.95
2019-20,Winter,PHRMSCI,170A,88550,"JAFARI, M.; PLON, L.",118,24,0,0,0,0,0,0,3.78
2019-20,Winter,PHRMSCI,177,88570,"CHAPUT, J.; SPITALE, R.",54,45,20,0,0,0,0,0,3.27
2019-20,Winter,PHRMSCI,177L,88581,"PAEGEL, B.; LATIFI, B.; WU, Y.",7,4,1,0,0,0,0,0,3.48
2019-20,Winter,PHRMSCI,177L,88582,"PAEGEL, B.; LATIFI, B.; WU, Y.",9,1,2,0,0,0,0,0,3.51
2019-20,Winter,PHRMSCI,177L,88587,"PAEGEL, B.; KENT, A.; ARGELAGOS, A.",0,7,3,0,0,0,0,0,2.67
2019-20,Winter,PHRMSCI,177L,88589,"PAEGEL, B.; LATIFI, B.; HAN, M.",7,5,0,0,0,0,0,0,3.56
2019-20,Winter,PHRMSCI,177L,88590,"PAEGEL, B.; LATIFI, B.; HAN, M.",9,3,0,0,0,0,0,0,3.75
2019-20,Winter,PHRMSCI,198,88644,"SCHRINER, S.",12,0,0,0,0,0,0,0,4
2019-20,Winter,PHILOS,1,30300,"BONCOMPAGNI, A.",138,56,7,2,6,24,5,1,3.47
2019-20,Winter,PHILOS,2,30320,"SMITH, D.",56,78,8,0,3,17,0,1,3.27
2019-20,Winter,PHILOS,3,30330,"BERNECKER, S.",48,42,10,1,4,20,3,2,3.19
2019-20,Winter,PHILOS,4,30350,"HELMREICH, J.",60,91,8,0,5,9,0,1,3.2
2019-20,Winter,PHILOS,12,30372,"GREENBERG, S.",3,8,16,0,0,0,0,0,2.47
2019-20,Winter,PHILOS,22,30420,"HELMREICH, J.",25,29,2,0,1,2,0,2,3.32
2019-20,Winter,PHILOS,29,30450,"KADOWAKI, K.",17,7,2,0,0,2,0,1,3.55
2019-20,Winter,PHILOS,30,30480,"MEADOWS, T.",51,18,18,6,3,1,1,1,3.14
2019-20,Winter,PHILOS,40,30489,"JAMES, A.",5,7,0,0,0,4,0,0,3.29
2019-20,Winter,PHILOS,91,30490,"O'CONNOR, C.",54,16,2,0,1,3,1,0,3.59
2019-20,Winter,PHILOS,100W,30495,"CAPISANI, S.",4,11,2,0,0,2,0,0,3.12
2019-20,Winter,PHILOS,102W,30500,"COLIVA, A.",51,4,0,0,0,5,0,0,3.87
2019-20,Winter,PHILOS,113,30540,"GREENBERG, S.",2,4,18,0,0,0,0,0,2.38
2019-20,Winter,PHILOS,117,30547,"DONALDSON, B.",18,7,1,0,0,0,0,1,3.62
2019-20,Winter,PHILOS,120,30543,"HEIS, J.",8,10,0,1,0,0,0,0,3.24
2019-20,Winter,PHILOS,131C,30600,"DONALDSON, B.",40,8,0,0,0,0,0,0,3.83
2019-20,Winter,PHY SCI,5,49004,"DE LA MAZA, H.; HOUSTON, K.",13,5,0,0,0,0,0,0,3.67
2019-20,Winter,PHY SCI,105,49100,"HYDE, K.; KELLER, S.",14,4,0,0,0,0,0,0,3.78
2019-20,Winter,PHY SCI,139W,49500,"DALY, A.",9,5,0,0,1,6,0,0,3.42
2019-20,Winter,PHYSICS,2,47000,"SHIELDS, A.; YU, C.",35,57,35,5,5,2,0,0,2.79
2019-20,Winter,PHYSICS,3A,47100,"RITZ, T.",71,106,49,15,7,8,1,3,2.87
2019-20,Winter,PHYSICS,3B,47150,"SMECKER-HANE, T.",122,129,82,15,7,0,1,0,2.96
2019-20,Winter,PHYSICS,3B,47170,"SMECKER-HANE, T.",112,138,38,10,8,1,0,3,3.07
2019-20,Winter,PHYSICS,3LB,47201,"BIAN, J.; HAYWARD, M.",8,10,4,0,0,0,0,0,3.24
2019-20,Winter,PHYSICS,3LB,47202,"BIAN, J.",4,15,1,1,0,0,0,0,3.12
2019-20,Winter,PHYSICS,3LB,47203,"BIAN, J.; RIVERA, F.",10,10,1,0,0,0,0,1,3.39
2019-20,Winter,PHYSICS,3LB,47204,"BIAN, J.; NELSON, G.",14,7,0,1,0,0,0,0,3.56
2019-20,Winter,PHYSICS,3LB,47205,"BIAN, J.; BARRAZA-VALDEZ, E.",7,7,0,0,0,0,0,0,3.48
2019-20,Winter,PHYSICS,3LB,47206,"BIAN, J.; SVRAKA, T.",18,4,0,0,0,0,0,0,3.76
2019-20,Winter,PHYSICS,3LB,47207,"BIAN, J.; BEARD, C.",1,16,4,1,0,0,0,0,2.87
2019-20,Winter,PHYSICS,3LB,47208,"BIAN, J.; SVRAKA, T.",14,7,0,0,0,0,0,0,3.75
2019-20,Winter,PHYSICS,3LB,47209,"BIAN, J.; MIKSIAN MAGALD, R.",2,12,4,1,0,0,0,0,2.81
2019-20,Winter,PHYSICS,3LB,47210,"BIAN, J.; ARAKAWA, J.",3,12,5,0,0,0,0,1,2.98
2019-20,Winter,PHYSICS,3LB,47211,"BIAN, J.; GADRE, C.",4,9,8,0,0,0,0,0,2.88
2019-20,Winter,PHYSICS,3LB,47212,"BIAN, J.; BEARD, C.",6,14,2,0,0,0,0,0,3.17
2019-20,Winter,PHYSICS,3LB,47213,"BIAN, J.; KWAK, J.",8,12,2,0,0,0,0,0,3.3
2019-20,Winter,PHYSICS,3LB,47214,"BIAN, J.; EVERETT, N.",7,10,4,0,0,0,0,0,3.1
2019-20,Winter,PHYSICS,3LB,47215,"BIAN, J.; MIKSIAN MAGALD, R.",7,13,2,0,0,0,0,0,3.19
2019-20,Winter,PHYSICS,3LB,47216,"BIAN, J.; EVERETT, N.",3,16,1,0,0,1,0,1,3.12
2019-20,Winter,PHYSICS,3LB,47217,"BIAN, J.; HAYWARD, M.",7,9,6,0,0,0,0,0,2.99
2019-20,Winter,PHYSICS,3LB,47218,"BIAN, J.; SVRAKA, T.",17,5,0,0,0,0,0,0,3.77
2019-20,Winter,PHYSICS,3LB,47219,"BIAN, J.; RIVERA, F.",14,6,1,0,0,0,0,0,3.56
2019-20,Winter,PHYSICS,3LB,47220,"BIAN, J.; EVERETT, N.",10,10,2,0,0,0,0,0,3.31
2019-20,Winter,PHYSICS,3LB,47221,"BIAN, J.; RIVERA, F.",17,5,0,0,0,0,0,0,3.73
2019-20,Winter,PHYSICS,3LB,47222,"BIAN, J.; NELSON, G.",11,9,2,0,0,0,0,0,3.45
2019-20,Winter,PHYSICS,3LB,47223,"BIAN, J.; BEARD, C.",3,11,4,1,0,0,0,1,2.97
2019-20,Winter,PHYSICS,3LB,47224,"BIAN, J.; NELSON, G.",14,6,0,0,0,0,0,0,3.66
2019-20,Winter,PHYSICS,3LB,47225,"BIAN, J.; ARAKAWA, J.",9,7,3,2,0,0,0,0,3.07
2019-20,Winter,PHYSICS,3LB,47226,"BIAN, J.; GADRE, C.",0,13,4,0,1,0,0,0,2.58
2019-20,Winter,PHYSICS,3LB,47227,"BIAN, J.; ARAKAWA, J.",6,10,3,0,0,0,0,0,3.16
2019-20,Winter,PHYSICS,3LB,47228,"BIAN, J.; GADRE, C.",8,10,2,0,0,0,0,0,3.24
2019-20,Winter,PHYSICS,3LB,47229,"BIAN, J.; HAYWARD, M.",11,9,2,0,0,0,0,0,3.33
2019-20,Winter,PHYSICS,3LB,47230,"BIAN, J.; KWAK, J.",14,5,2,0,0,0,0,0,3.51
2019-20,Winter,PHYSICS,3LB,47231,"BIAN, J.; MIKSIAN MAGALD, R.",3,7,9,0,0,0,0,0,2.76
2019-20,Winter,PHYSICS,3LB,47232,"BIAN, J.; KWAK, J.",9,9,3,1,0,0,0,0,3.18
2019-20,Winter,PHYSICS,7C,47260,"GUERRA, A.",64,92,92,24,7,0,2,1,2.62
2019-20,Winter,PHYSICS,7C,47280,"WHITESON, D.",96,198,61,4,0,1,0,2,3.03
2019-20,Winter,PHYSICS,7C,47290,"OCHOA RICOUX, J.",10,4,6,2,2,0,0,0,2.68
2019-20,Winter,PHYSICS,7LC,47301,"FENG, J.; MANDUJANO BEJA, R.",30,1,1,0,0,0,0,0,3.81
2019-20,Winter,PHYSICS,7LC,47302,"FENG, J.; MANDUJANO BEJA, R.",29,3,1,0,0,0,0,0,3.81
2019-20,Winter,PHYSICS,7LC,47303,"FENG, J.; MANDUJANO BEJA, R.",29,3,1,0,0,0,0,0,3.79
2019-20,Winter,PHYSICS,7LC,47304,"FENG, J.; GREEN, D.",27,4,1,0,0,0,0,0,3.78
2019-20,Winter,PHYSICS,7LC,47305,"FENG, J.; GREEN, D.",26,4,1,0,1,0,0,1,3.63
2019-20,Winter,PHYSICS,7LC,47306,"FENG, J.; ATASHI, S.",10,4,0,0,0,0,0,0,3.76
2019-20,Winter,PHYSICS,7LC,47307,"FENG, J.; WITKOWSKI, E.",24,9,0,0,0,0,0,0,3.76
2019-20,Winter,PHYSICS,7LC,47308,"FENG, J.; WITKOWSKI, E.",25,6,0,0,0,0,0,0,3.76
2019-20,Winter,PHYSICS,7LC,47309,"FENG, J.; MANDUJANO BEJA, R.",25,5,0,0,1,1,0,0,3.64
2019-20,Winter,PHYSICS,7LC,47310,"FENG, J.; MANDUJANO BEJA, R.",28,5,0,0,0,0,0,0,3.81
2019-20,Winter,PHYSICS,7LC,47311,"FENG, J.; GREEN, D.",28,3,0,0,0,0,0,0,3.86
2019-20,Winter,PHYSICS,7LC,47312,"FENG, J.; GREEN, D.",27,4,0,0,0,0,0,0,3.82
2019-20,Winter,PHYSICS,7LC,47313,"FENG, J.; ATASHI, S.",25,4,0,0,1,1,0,1,3.69
2019-20,Winter,PHYSICS,7LC,47314,"FENG, J.; ATASHI, S.",30,2,0,0,1,0,0,0,3.76
2019-20,Winter,PHYSICS,7LC,47315,"FENG, J.; ATASHI, S.",26,3,0,0,0,0,0,0,3.85
2019-20,Winter,PHYSICS,7LC,47316,"FENG, J.; WITKOWSKI, E.",22,7,2,1,0,0,0,0,3.53
2019-20,Winter,PHYSICS,7LC,47317,"FENG, J.; WITKOWSKI, E.",30,3,0,0,0,0,0,0,3.88
2019-20,Winter,PHYSICS,7LC,47318,"FENG, J.; WITKOWSKI, E.",24,5,1,0,1,0,0,0,3.67
2019-20,Winter,PHYSICS,7LC,47319,"FENG, J.; ATASHI, S.",23,4,1,1,0,0,1,0,3.61
2019-20,Winter,PHYSICS,7LC,47320,"FENG, J.; DUONG, N.",16,0,0,0,0,0,0,1,3.94
2019-20,Winter,PHYSICS,7LC,47322,"FENG, J.; GREEN, D.",19,2,0,0,0,0,0,0,3.88
2019-20,Winter,PHYSICS,7D,47330,"KIRKBY, A.",102,145,59,12,9,0,2,1,2.98
2019-20,Winter,PHYSICS,7D,47340,"WU, R.",50,82,59,0,2,0,0,1,2.92
2019-20,Winter,PHYSICS,7LD,47351,"XIA, J.",3,25,3,1,0,0,0,0,2.87
2019-20,Winter,PHYSICS,7LD,47352,"XIA, J.; STEJER, A.",7,16,5,0,0,0,0,0,3.04
2019-20,Winter,PHYSICS,7LD,47353,"XIA, J.; XIAO, Y.",8,12,4,1,0,0,0,0,3.1
2019-20,Winter,PHYSICS,7LD,47354,"XIA, J.; XIAO, Y.",8,14,1,1,1,0,0,1,3
2019-20,Winter,PHYSICS,7LD,47355,"XIA, J.; BARETZ, J.",6,22,4,0,0,0,0,0,3
2019-20,Winter,PHYSICS,7LD,47356,"XIA, J.; BARETZ, J.",4,24,4,1,0,0,0,0,2.89
2019-20,Winter,PHYSICS,7LD,47357,"XIA, J.; STEJER, A.",8,21,3,0,0,0,0,0,3.14
2019-20,Winter,PHYSICS,7LD,47358,"XIA, J.; STEJER, A.",6,20,5,0,0,0,0,0,2.97
2019-20,Winter,PHYSICS,7LD,47359,"XIA, J.; PITUWALA KANKA, H.",3,18,1,0,0,0,0,0,3.13
2019-20,Winter,PHYSICS,7LD,47360,"XIA, J.; BARETZ, J.",6,18,7,0,0,0,0,0,3.01
2019-20,Winter,PHYSICS,7LD,47361,"XIA, J.; BARETZ, J.",1,18,9,2,0,0,0,0,2.6
2019-20,Winter,PHYSICS,7LD,47362,"XIA, J.; STEJER, A.",8,10,7,0,0,0,0,0,3.08
2019-20,Winter,PHYSICS,7LD,47363,"XIA, J.; XIAO, Y.",8,22,2,0,0,0,0,0,3.14
2019-20,Winter,PHYSICS,7LD,47364,"XIA, J.; STEJER, A.",10,19,1,1,0,0,0,0,3.1
2019-20,Winter,PHYSICS,7LD,47365,"XIA, J.; BARETZ, J.",3,6,1,0,0,0,0,0,3.26
2019-20,Winter,PHYSICS,7LD,47366,"XIA, J.; XIAO, Y.",5,9,3,0,0,0,0,0,3.14
2019-20,Winter,PHYSICS,7LD,47367,"XIA, J.; XIAO, Y.",8,17,3,0,0,0,0,0,3.22
2019-20,Winter,PHYSICS,7LD,47368,"XIA, J.; PITUWALA KANKA, H.",4,22,6,0,0,0,0,0,2.92
2019-20,Winter,PHYSICS,7E,47370,"COLLINS, P.",22,17,16,1,2,0,0,0,2.92
2019-20,Winter,PHYSICS,18,47415,"BARTY, C.; LUBIN, J.",34,22,4,4,1,4,0,0,3.27
2019-20,Winter,PHYSICS,20A,47420,"BUOTE, D.",50,45,41,4,3,12,4,1,2.92
2019-20,Winter,PHYSICS,20B,47430,"COORAY, A.",134,8,2,1,0,11,0,0,3.83
2019-20,Winter,PHYSICS,21,47440,"TAJIMA, F.",6,9,3,0,0,1,0,0,3.15
2019-20,Winter,PHYSICS,52B,47481,"LANKFORD, A.",13,8,1,0,0,0,0,0,3.52
2019-20,Winter,PHYSICS,52B,47482,"LANKFORD, A.; BURNS, A.",4,5,1,0,0,0,0,0,3.27
2019-20,Winter,PHYSICS,52B,47483,"LANKFORD, A.; HATFIELD, K.",6,4,4,0,0,0,0,0,3.12
2019-20,Winter,PHYSICS,52B,47484,"LANKFORD, A.; HATFIELD, K.",9,9,3,0,0,1,0,0,3.24
2019-20,Winter,PHYSICS,52B,47485,"LANKFORD, A.; BURNS, A.",10,5,1,0,0,0,0,0,3.51
2019-20,Winter,PHYSICS,61A,47500,"CASPER, D.",54,37,13,2,0,0,0,1,3.33
2019-20,Winter,PHYSICS,H90,47550,"FENG, J.",30,20,2,0,0,0,0,0,3.53
2019-20,Winter,PHYSICS,111A,47560,"WHITE, S.",6,4,4,2,1,0,0,0,2.76
2019-20,Winter,PHYSICS,111B,47600,"SHIRMAN, Y.",39,27,10,2,1,0,0,0,3.27
2019-20,Winter,PHYSICS,112A,47620,"LIN, Z.",25,31,26,15,3,0,0,1,2.58
2019-20,Winter,PHYSICS,113C,47640,"HO, W.",11,2,1,0,0,0,0,0,3.69
2019-20,Winter,PHYSICS,116,47645,"KAPLINGHAT, M.",13,13,4,3,0,0,0,0,3.06
2019-20,Winter,PHYSICS,120,47650,"TAFFARD, A.",7,4,0,0,0,0,0,0,3.58
2019-20,Winter,PHYSICS,121W,47660,"JAUREGUI PARED, L.",7,12,1,0,0,0,0,0,3.33
2019-20,Winter,PHYSICS,125A,47680,"ROMHANYI, J.",53,10,2,2,0,0,0,0,3.66
2019-20,Winter,PHYSICS,136,47720,"BARWICK, S.",9,9,0,0,1,0,0,0,3.28
2019-20,Winter,PHYSICS,138,47760,"BARTH, A.",12,10,9,4,0,0,0,0,2.77
2019-20,Winter,POL SCI,11C,67000,"SCHONFELD, W.; HETO, P.",138,56,20,6,3,3,1,2,3.42
2019-20,Winter,POL SCI,21A,67020,"WATTENBERG, M.",116,49,10,2,8,36,10,2,3.38
